x,lamcn(x)
3.8800000e+00,1.4470694e+00
3.8850000e+00,1.4446616e+00
3.8900000e+00,1.4422561e+00
3.8950000e+00,1.4398528e+00
3.9000000e+00,1.4374519e+00
3.9050000e+00,1.4350532e+00
3.9100000e+00,1.4326568e+00
3.9150000e+00,1.4302627e+00
3.9200000e+00,1.4278709e+00
3.9250000e+00,1.4254814e+00
3.9300000e+00,1.4230943e+00
3.9350000e+00,1.4207094e+00
3.9400000e+00,1.4183269e+00
3.9450000e+00,1.4159468e+00
3.9500000e+00,1.4135690e+00
3.9550000e+00,1.4111935e+00
3.9600000e+00,1.4088204e+00
3.9650000e+00,1.4064497e+00
3.9700000e+00,1.4040813e+00
3.9750000e+00,1.4017153e+00
3.9800000e+00,1.3993517e+00
3.9850000e+00,1.3969904e+00
3.9900000e+00,1.3946316e+00
3.9950000e+00,1.3922751e+00
4.0000000e+00,1.3899211e+00
4.0050000e+00,1.3875695e+00
4.0100000e+00,1.3852202e+00
4.0150000e+00,1.3828735e+00
4.0200000e+00,1.3805291e+00
4.0250000e+00,1.3781871e+00
4.0300000e+00,1.3758476e+00
4.0350000e+00,1.3735106e+00
4.0400000e+00,1.3711760e+00
4.0450000e+00,1.3688438e+00
4.0500000e+00,1.3665142e+00
4.0550000e+00,1.3641869e+00
4.0600000e+00,1.3618622e+00
4.0650000e+00,1.3595399e+00
4.0700000e+00,1.3572201e+00
4.0750000e+00,1.3549029e+00
4.0800000e+00,1.3525881e+00
4.0850000e+00,1.3502758e+00
4.0900000e+00,1.3479660e+00
4.0950000e+00,1.3456587e+00
4.1000000e+00,1.3433539e+00
4.1050000e+00,1.3410517e+00
4.1100000e+00,1.3387520e+00
4.1150000e+00,1.3364548e+00
4.1200000e+00,1.3341602e+00
4.1250000e+00,1.3318681e+00
4.1300000e+00,1.3295785e+00
4.1350000e+00,1.3272915e+00
4.1400000e+00,1.3250071e+00
4.1450000e+00,1.3227252e+00
4.1500000e+00,1.3204459e+00
4.1550000e+00,1.3181692e+00
4.1600000e+00,1.3158951e+00
4.1650000e+00,1.3136235e+00
4.1700000e+00,1.3113546e+00
4.1750000e+00,1.3090882e+00
4.1800000e+00,1.3068245e+00
4.1850000e+00,1.3045633e+00
4.1900000e+00,1.3023048e+00
4.1950000e+00,1.3000489e+00
4.2000000e+00,1.2977956e+00
4.2050000e+00,1.2955449e+00
4.2100000e+00,1.2932969e+00
4.2150000e+00,1.2910515e+00
4.2200000e+00,1.2888087e+00
4.2250000e+00,1.2865686e+00
4.2300000e+00,1.2843312e+00
4.2350000e+00,1.2820964e+00
4.2400000e+00,1.2798643e+00
4.2450000e+00,1.2776348e+00
4.2500000e+00,1.2754080e+00
4.2550000e+00,1.2731839e+00
4.2600000e+00,1.2709625e+00
4.2650000e+00,1.2687437e+00
4.2700000e+00,1.2665277e+00
4.2750000e+00,1.2643144e+00
4.2800000e+00,1.2621037e+00
4.2850000e+00,1.2598958e+00
4.2900000e+00,1.2576906e+00
4.2950000e+00,1.2554881e+00
4.3000000e+00,1.2532883e+00
4.3050000e+00,1.2510912e+00
4.3100000e+00,1.2488969e+00
4.3150000e+00,1.2467053e+00
4.3200000e+00,1.2445165e+00
4.3250000e+00,1.2423304e+00
4.3300000e+00,1.2401470e+00
4.3350000e+00,1.2379664e+00
4.3400000e+00,1.2357886e+00
4.3450000e+00,1.2336135e+00
4.3500000e+00,1.2314412e+00
4.3550000e+00,1.2292717e+00
4.3600000e+00,1.2271049e+00
4.3650000e+00,1.2249409e+00
4.3700000e+00,1.2227798e+00
4.3750000e+00,1.2206214e+00
4.3800000e+00,1.2184658e+00
4.3850000e+00,1.2163130e+00
4.3900000e+00,1.2141630e+00
4.3950000e+00,1.2120158e+00
4.4000000e+00,1.2098715e+00
4.4050000e+00,1.2077299e+00
4.4100000e+00,1.2055912e+00
4.4150000e+00,1.2034553e+00
4.4200000e+00,1.2013222e+00
4.4250000e+00,1.1991920e+00
4.4300000e+00,1.1970646e+00
4.4350000e+00,1.1949401e+00
4.4400000e+00,1.1928184e+00
4.4450000e+00,1.1906996e+00
4.4500000e+00,1.1885836e+00
4.4550000e+00,1.1864705e+00
4.4600000e+00,1.1843602e+00
4.4650000e+00,1.1822529e+00
4.4700000e+00,1.1801484e+00
4.4750000e+00,1.1780467e+00
4.4800000e+00,1.1759480e+00
4.4850000e+00,1.1738522e+00
4.4900000e+00,1.1717592e+00
4.4950000e+00,1.1696691e+00
4.5000000e+00,1.1675820e+00
4.5050000e+00,1.1654977e+00
4.5100000e+00,1.1634164e+00
4.5150000e+00,1.1613380e+00
4.5200000e+00,1.1592624e+00
4.5250000e+00,1.1571898e+00
4.5300000e+00,1.1551202e+00
4.5350000e+00,1.1530534e+00
4.5400000e+00,1.1509896e+00
4.5450000e+00,1.1489288e+00
4.5500000e+00,1.1468708e+00
4.5550000e+00,1.1448159e+00
4.5600000e+00,1.1427638e+00
4.5650000e+00,1.1407148e+00
4.5700000e+00,1.1386686e+00
4.5750000e+00,1.1366255e+00
4.5800000e+00,1.1345853e+00
4.5850000e+00,1.1325481e+00
4.5900000e+00,1.1305138e+00
4.5950000e+00,1.1284826e+00
4.6000000e+00,1.1264543e+00
4.6050000e+00,1.1244290e+00
4.6100000e+00,1.1224067e+00
4.6150000e+00,1.1203874e+00
4.6200000e+00,1.1183710e+00
4.6250000e+00,1.1163577e+00
4.6300000e+00,1.1143474e+00
4.6350000e+00,1.1123401e+00
4.6400000e+00,1.1103358e+00
4.6450000e+00,1.1083345e+00
4.6500000e+00,1.1063362e+00
4.6550000e+00,1.1043410e+00
4.6600000e+00,1.1023488e+00
4.6650000e+00,1.1003596e+00
4.6700000e+00,1.0983735e+00
4.6750000e+00,1.0963904e+00
4.6800000e+00,1.0944103e+00
4.6850000e+00,1.0924333e+00
4.6900000e+00,1.0904593e+00
4.6950000e+00,1.0884884e+00
4.7000000e+00,1.0865206e+00
4.7050000e+00,1.0845558e+00
4.7100000e+00,1.0825940e+00
4.7150000e+00,1.0806354e+00
4.7200000e+00,1.0786798e+00
4.7250000e+00,1.0767273e+00
4.7300000e+00,1.0747778e+00
4.7350000e+00,1.0728315e+00
4.7400000e+00,1.0708882e+00
4.7450000e+00,1.0689480e+00
4.7500000e+00,1.0670109e+00
4.7550000e+00,1.0650769e+00
4.7600000e+00,1.0631461e+00
4.7650000e+00,1.0612183e+00
4.7700000e+00,1.0592936e+00
4.7750000e+00,1.0573720e+00
4.7800000e+00,1.0554536e+00
4.7850000e+00,1.0535382e+00
4.7900000e+00,1.0516260e+00
4.7950000e+00,1.0497169e+00
4.8000000e+00,1.0478109e+00
4.8050000e+00,1.0459081e+00
4.8100000e+00,1.0440084e+00
4.8150000e+00,1.0421118e+00
4.8200000e+00,1.0402184e+00
4.8250000e+00,1.0383281e+00
4.8300000e+00,1.0364410e+00
4.8350000e+00,1.0345570e+00
4.8400000e+00,1.0326762e+00
4.8450000e+00,1.0307986e+00
4.8500000e+00,1.0289240e+00
4.8550000e+00,1.0270527e+00
4.8600000e+00,1.0251845e+00
4.8650000e+00,1.0233195e+00
4.8700000e+00,1.0214577e+00
4.8750000e+00,1.0195991e+00
4.8800000e+00,1.0177436e+00
4.8850000e+00,1.0158913e+00
4.8900000e+00,1.0140422e+00
4.8950000e+00,1.0121963e+00
4.9000000e+00,1.0103536e+00
4.9050000e+00,1.0085141e+00
4.9100000e+00,1.0066778e+00
4.9150000e+00,1.0048446e+00
4.9200000e+00,1.0030147e+00
4.9250000e+00,1.0011880e+00
4.9300000e+00,9.9936455e-01
4.9350000e+00,9.9754429e-01
4.9400000e+00,9.9572724e-01
4.9450000e+00,9.9391341e-01
4.9500000e+00,9.9210281e-01
4.9550000e+00,9.9029543e-01
4.9600000e+00,9.8849129e-01
4.9650000e+00,9.8669038e-01
4.9700000e+00,9.8489271e-01
4.9750000e+00,9.8309828e-01
4.9800000e+00,9.8130709e-01
4.9850000e+00,9.7951915e-01
4.9900000e+00,9.7773445e-01
4.9950000e+00,9.7595301e-01
5.0000000e+00,9.7417483e-01
5.0050000e+00,9.7239990e-01
5.0100000e+00,9.7062824e-01
5.0150000e+00,9.6885984e-01
5.0200000e+00,9.6709471e-01
5.0250000e+00,9.6533284e-01
5.0300000e+00,9.6357425e-01
5.0350000e+00,9.6181894e-01
5.0400000e+00,9.6006691e-01
5.0450000e+00,9.5831815e-01
5.0500000e+00,9.5657269e-01
5.0550000e+00,9.5483051e-01
5.0600000e+00,9.5309162e-01
5.0650000e+00,9.5135602e-01
5.0700000e+00,9.4962372e-01
5.0750000e+00,9.4789472e-01
5.0800000e+00,9.4616902e-01
5.0850000e+00,9.4444663e-01
5.0900000e+00,9.4272754e-01
5.0950000e+00,9.4101176e-01
5.1000000e+00,9.3929930e-01
5.1050000e+00,9.3759015e-01
5.1100000e+00,9.3588432e-01
5.1150000e+00,9.3418182e-01
5.1200000e+00,9.3248263e-01
5.1250000e+00,9.3078678e-01
5.1300000e+00,9.2909425e-01
5.1350000e+00,9.2740506e-01
5.1400000e+00,9.2571920e-01
5.1450000e+00,9.2403668e-01
5.1500000e+00,9.2235750e-01
5.1550000e+00,9.2068166e-01
5.1600000e+00,9.1900917e-01
5.1650000e+00,9.1734003e-01
5.1700000e+00,9.1567424e-01
5.1750000e+00,9.1401180e-01
5.1800000e+00,9.1235272e-01
5.1850000e+00,9.1069700e-01
5.1900000e+00,9.0904464e-01
5.1950000e+00,9.0739564e-01
5.2000000e+00,9.0575001e-01
5.2050000e+00,9.0410775e-01
5.2100000e+00,9.0246887e-01
5.2150000e+00,9.0083335e-01
5.2200000e+00,8.9920122e-01
5.2250000e+00,8.9757247e-01
5.2300000e+00,8.9594709e-01
5.2350000e+00,8.9432511e-01
5.2400000e+00,8.9270651e-01
5.2450000e+00,8.9109130e-01
5.2500000e+00,8.8947948e-01
5.2550000e+00,8.8787106e-01
5.2600000e+00,8.8626604e-01
5.2650000e+00,8.8466441e-01
5.2700000e+00,8.8306619e-01
5.2750000e+00,8.8147138e-01
5.2800000e+00,8.7987997e-01
5.2850000e+00,8.7829197e-01
5.2900000e+00,8.7670738e-01
5.2950000e+00,8.7512621e-01
5.3000000e+00,8.7354846e-01
5.3050000e+00,8.7197412e-01
5.3100000e+00,8.7040321e-01
5.3150000e+00,8.6883573e-01
5.3200000e+00,8.6727167e-01
5.3250000e+00,8.6571104e-01
5.3300000e+00,8.6415384e-01
5.3350000e+00,8.6260007e-01
5.3400000e+00,8.6104974e-01
5.3450000e+00,8.5950285e-01
5.3500000e+00,8.5795941e-01
5.3550000e+00,8.5641940e-01
5.3600000e+00,8.5488284e-01
5.3650000e+00,8.5334973e-01
5.3700000e+00,8.5182007e-01
5.3750000e+00,8.5029386e-01
5.3800000e+00,8.4877111e-01
5.3850000e+00,8.4725182e-01
5.3900000e+00,8.4573598e-01
5.3950000e+00,8.4422361e-01
5.4000000e+00,8.4271470e-01
5.4050000e+00,8.4120926e-01
5.4100000e+00,8.3970728e-01
5.4150000e+00,8.3820878e-01
5.4200000e+00,8.3671375e-01
5.4250000e+00,8.3522220e-01
5.4300000e+00,8.3373412e-01
5.4350000e+00,8.3224953e-01
5.4400000e+00,8.3076841e-01
5.4450000e+00,8.2929078e-01
5.4500000e+00,8.2781664e-01
5.4550000e+00,8.2634598e-01
5.4600000e+00,8.2487882e-01
5.4650000e+00,8.2341515e-01
5.4700000e+00,8.2195497e-01
5.4750000e+00,8.2049829e-01
5.4800000e+00,8.1904512e-01
5.4850000e+00,8.1759544e-01
5.4900000e+00,8.1614926e-01
5.4950000e+00,8.1470660e-01
5.5000000e+00,8.1326743e-01
5.5050000e+00,8.1183178e-01
5.5100000e+00,8.1039965e-01
5.5150000e+00,8.0897102e-01
5.5200000e+00,8.0754591e-01
5.5250000e+00,8.0612432e-01
5.5300000e+00,8.0470626e-01
5.5350000e+00,8.0329171e-01
5.5400000e+00,8.0188069e-01
5.5450000e+00,8.0047319e-01
5.5500000e+00,7.9906922e-01
5.5550000e+00,7.9766879e-01
5.5600000e+00,7.9627188e-01
5.5650000e+00,7.9487851e-01
5.5700000e+00,7.9348868e-01
5.5750000e+00,7.9210239e-01
5.5800000e+00,7.9071963e-01
5.5850000e+00,7.8934042e-01
5.5900000e+00,7.8796476e-01
5.5950000e+00,7.8659264e-01
5.6000000e+00,7.8522406e-01
5.6050000e+00,7.8385904e-01
5.6100000e+00,7.8249757e-01
5.6150000e+00,7.8113966e-01
5.6200000e+00,7.7978530e-01
5.6250000e+00,7.7843450e-01
5.6300000e+00,7.7708726e-01
5.6350000e+00,7.7574358e-01
5.6400000e+00,7.7440347e-01
5.6450000e+00,7.7306692e-01
5.6500000e+00,7.7173394e-01
5.6550000e+00,7.7040453e-01
5.6600000e+00,7.6907869e-01
5.6650000e+00,7.6775642e-01
5.6700000e+00,7.6643773e-01
5.6750000e+00,7.6512261e-01
5.6800000e+00,7.6381108e-01
5.6850000e+00,7.6250312e-01
5.6900000e+00,7.6119875e-01
5.6950000e+00,7.5989796e-01
5.7000000e+00,7.5860076e-01
5.7050000e+00,7.5730714e-01
5.7100000e+00,7.5601712e-01
5.7150000e+00,7.5473068e-01
5.7200000e+00,7.5344784e-01
5.7250000e+00,7.5216860e-01
5.7300000e+00,7.5089295e-01
5.7350000e+00,7.4962090e-01
5.7400000e+00,7.4835245e-01
5.7450000e+00,7.4708760e-01
5.7500000e+00,7.4582636e-01
5.7550000e+00,7.4456872e-01
5.7600000e+00,7.4331469e-01
5.7650000e+00,7.4206427e-01
5.7700000e+00,7.4081746e-01
5.7750000e+00,7.3957426e-01
5.7800000e+00,7.3833467e-01
5.7850000e+00,7.3709870e-01
5.7900000e+00,7.3586635e-01
5.7950000e+00,7.3463762e-01
5.8000000e+00,7.3341251e-01
5.8050000e+00,7.3219102e-01
5.8100000e+00,7.3097315e-01
5.8150000e+00,7.2975891e-01
5.8200000e+00,7.2854830e-01
5.8250000e+00,7.2734132e-01
5.8300000e+00,7.2613797e-01
5.8350000e+00,7.2493825e-01
5.8400000e+00,7.2374216e-01
5.8450000e+00,7.2254971e-01
5.8500000e+00,7.2136090e-01
5.8550000e+00,7.2017572e-01
5.8600000e+00,7.1899419e-01
5.8650000e+00,7.1781630e-01
5.8700000e+00,7.1664205e-01
5.8750000e+00,7.1547145e-01
5.8800000e+00,7.1430449e-01
5.8850000e+00,7.1314118e-01
5.8900000e+00,7.1198152e-01
5.8950000e+00,7.1082551e-01
5.9000000e+00,7.0967316e-01
5.9050000e+00,7.0852446e-01
5.9100000e+00,7.0737942e-01
5.9150000e+00,7.0623803e-01
5.9200000e+00,7.0510030e-01
5.9250000e+00,7.0396623e-01
5.9300000e+00,7.0283583e-01
5.9350000e+00,7.0170909e-01
5.9400000e+00,7.0058601e-01
5.9450000e+00,6.9946660e-01
5.9500000e+00,6.9835086e-01
5.9550000e+00,6.9723878e-01
5.9600000e+00,6.9613038e-01
5.9650000e+00,6.9502565e-01
5.9700000e+00,6.9392459e-01
5.9750000e+00,6.9282721e-01
5.9800000e+00,6.9173351e-01
5.9850000e+00,6.9064348e-01
5.9900000e+00,6.8955713e-01
5.9950000e+00,6.8847447e-01
6.0000000e+00,6.8739548e-01
6.0050000e+00,6.8632018e-01
6.0100000e+00,6.8524857e-01
6.0150000e+00,6.8418064e-01
6.0200000e+00,6.8311640e-01
6.0250000e+00,6.8205584e-01
6.0300000e+00,6.8099898e-01
6.0350000e+00,6.7994581e-01
6.0400000e+00,6.7889633e-01
6.0450000e+00,6.7785055e-01
6.0500000e+00,6.7680847e-01
6.0550000e+00,6.7577008e-01
6.0600000e+00,6.7473539e-01
6.0650000e+00,6.7370440e-01
6.0700000e+00,6.7267711e-01
6.0750000e+00,6.7165352e-01
6.0800000e+00,6.7063364e-01
6.0850000e+00,6.6961746e-01
6.0900000e+00,6.6860499e-01
6.0950000e+00,6.6759623e-01
6.1000000e+00,6.6659118e-01
6.1050000e+00,6.6558983e-01
6.1100000e+00,6.6459220e-01
6.1150000e+00,6.6359828e-01
6.1200000e+00,6.6260808e-01
6.1250000e+00,6.6162159e-01
6.1300000e+00,6.6063881e-01
6.1350000e+00,6.5965976e-01
6.1400000e+00,6.5868442e-01
6.1450000e+00,6.5771281e-01
6.1500000e+00,6.5674491e-01
6.1550000e+00,6.5578074e-01
6.1600000e+00,6.5482029e-01
6.1650000e+00,6.5386357e-01
6.1700000e+00,6.5291057e-01
6.1750000e+00,6.5196130e-01
6.1800000e+00,6.5101576e-01
6.1850000e+00,6.5007395e-01
6.1900000e+00,6.4913587e-01
6.1950000e+00,6.4820153e-01
6.2000000e+00,6.4727091e-01
6.2050000e+00,6.4634403e-01
6.2100000e+00,6.4542089e-01
6.2150000e+00,6.4450148e-01
6.2200000e+00,6.4358581e-01
6.2250000e+00,6.4267388e-01
6.2300000e+00,6.4176569e-01
6.2350000e+00,6.4086125e-01
6.2400000e+00,6.3996054e-01
6.2450000e+00,6.3906358e-01
6.2500000e+00,6.3817036e-01
6.2550000e+00,6.3728089e-01
6.2600000e+00,6.3639516e-01
6.2650000e+00,6.3551318e-01
6.2700000e+00,6.3463495e-01
6.2750000e+00,6.3376047e-01
6.2800000e+00,6.3288975e-01
6.2850000e+00,6.3202277e-01
6.2900000e+00,6.3115955e-01
6.2950000e+00,6.3030008e-01
6.3000000e+00,6.2944436e-01
6.3050000e+00,6.2859240e-01
6.3100000e+00,6.2774420e-01
6.3150000e+00,6.2689976e-01
6.3200000e+00,6.2605908e-01
6.3250000e+00,6.2522216e-01
6.3300000e+00,6.2438899e-01
6.3350000e+00,6.2355959e-01
6.3400000e+00,6.2273396e-01
6.3450000e+00,6.2191209e-01
6.3500000e+00,6.2109398e-01
6.3550000e+00,6.2027964e-01
6.3600000e+00,6.1946907e-01
6.3650000e+00,6.1866226e-01
6.3700000e+00,6.1785922e-01
6.3750000e+00,6.1705996e-01
6.3800000e+00,6.1626446e-01
6.3850000e+00,6.1547274e-01
6.3900000e+00,6.1468478e-01
6.3950000e+00,6.1390061e-01
6.4000000e+00,6.1312020e-01
6.4050000e+00,6.1234358e-01
6.4100000e+00,6.1157072e-01
6.4150000e+00,6.1080165e-01
6.4200000e+00,6.1003635e-01
6.4250000e+00,6.0927484e-01
6.4300000e+00,6.0851710e-01
6.4350000e+00,6.0776314e-01
6.4400000e+00,6.0701297e-01
6.4450000e+00,6.0626657e-01
6.4500000e+00,6.0552397e-01
6.4550000e+00,6.0478514e-01
6.4600000e+00,6.0405010e-01
6.4650000e+00,6.0331885e-01
6.4700000e+00,6.0259138e-01
6.4750000e+00,6.0186770e-01
6.4800000e+00,6.0114781e-01
6.4850000e+00,6.0043170e-01
6.4900000e+00,5.9971939e-01
6.4950000e+00,5.9901087e-01
6.5000000e+00,5.9830614e-01
6.5050000e+00,5.9760520e-01
6.5100000e+00,5.9690805e-01
6.5150000e+00,5.9621470e-01
6.5200000e+00,5.9552515e-01
6.5250000e+00,5.9483939e-01
6.5300000e+00,5.9415742e-01
6.5350000e+00,5.9347925e-01
6.5400000e+00,5.9280488e-01
6.5450000e+00,5.9213431e-01
6.5500000e+00,5.9146753e-01
6.5550000e+00,5.9080456e-01
6.5600000e+00,5.9014539e-01
6.5650000e+00,5.8949002e-01
6.5700000e+00,5.8883845e-01
6.5750000e+00,5.8819068e-01
6.5800000e+00,5.8754671e-01
6.5850000e+00,5.8690655e-01
6.5900000e+00,5.8627020e-01
6.5950000e+00,5.8563765e-01
6.6000000e+00,5.8500890e-01
6.6050000e+00,5.8438397e-01
6.6100000e+00,5.8376284e-01
6.6150000e+00,5.8314551e-01
6.6200000e+00,5.8253200e-01
6.6250000e+00,5.8192230e-01
6.6300000e+00,5.8131640e-01
6.6350000e+00,5.8071432e-01
6.6400000e+00,5.8011605e-01
6.6450000e+00,5.7952159e-01
6.6500000e+00,5.7893094e-01
6.6550000e+00,5.7834410e-01
6.6600000e+00,5.7776108e-01
6.6650000e+00,5.7718187e-01
6.6700000e+00,5.7660648e-01
6.6750000e+00,5.7603490e-01
6.6800000e+00,5.7546714e-01
6.6850000e+00,5.7490320e-01
6.6900000e+00,5.7434307e-01
6.6950000e+00,5.7378676e-01
6.7000000e+00,5.7323427e-01
6.7050000e+00,5.7268559e-01
6.7100000e+00,5.7214074e-01
6.7150000e+00,5.7159971e-01
6.7200000e+00,5.7106249e-01
6.7250000e+00,5.7052910e-01
6.7300000e+00,5.6999953e-01
6.7350000e+00,5.6947378e-01
6.7400000e+00,5.6895185e-01
6.7450000e+00,5.6843374e-01
6.7500000e+00,5.6791946e-01
6.7550000e+00,5.6740900e-01
6.7600000e+00,5.6690237e-01
6.7650000e+00,5.6639956e-01
6.7700000e+00,5.6590058e-01
6.7750000e+00,5.6540542e-01
6.7800000e+00,5.6491408e-01
6.7850000e+00,5.6442658e-01
6.7900000e+00,5.6394290e-01
6.7950000e+00,5.6346305e-01
6.8000000e+00,5.6298702e-01
6.8050000e+00,5.6251483e-01
6.8100000e+00,5.6204646e-01
6.8150000e+00,5.6158192e-01
6.8200000e+00,5.6112122e-01
6.8250000e+00,5.6066434e-01
6.8300000e+00,5.6021129e-01
6.8350000e+00,5.5976207e-01
6.8400000e+00,5.5931668e-01
6.8450000e+00,5.5887513e-01
6.8500000e+00,5.5843740e-01
6.8550000e+00,5.5800351e-01
6.8600000e+00,5.5757345e-01
6.8650000e+00,5.5714723e-01
6.8700000e+00,5.5672483e-01
6.8750000e+00,5.5630627e-01
6.8800000e+00,5.5589155e-01
6.8850000e+00,5.5548065e-01
6.8900000e+00,5.5507360e-01
6.8950000e+00,5.5467037e-01
6.9000000e+00,5.5427098e-01
6.9050000e+00,5.5387543e-01
6.9100000e+00,5.5348371e-01
6.9150000e+00,5.5309583e-01
6.9200000e+00,5.5271179e-01
6.9250000e+00,5.5233158e-01
6.9300000e+00,5.5195520e-01
6.9350000e+00,5.5158267e-01
6.9400000e+00,5.5121397e-01
6.9450000e+00,5.5084911e-01
6.9500000e+00,5.5048808e-01
6.9550000e+00,5.5013090e-01
6.9600000e+00,5.4977755e-01
6.9650000e+00,5.4942804e-01
6.9700000e+00,5.4908237e-01
6.9750000e+00,5.4874053e-01
6.9800000e+00,5.4840254e-01
6.9850000e+00,5.4806839e-01
6.9900000e+00,5.4773807e-01
6.9950000e+00,5.4741159e-01
7.0000000e+00,5.4708896e-01
7.0050000e+00,5.4677016e-01
7.0100000e+00,5.4645520e-01
7.0150000e+00,5.4614408e-01
7.0200000e+00,5.4583681e-01
7.0250000e+00,5.4553337e-01
7.0300000e+00,5.4523377e-01
7.0350000e+00,5.4493802e-01
7.0400000e+00,5.4464610e-01
7.0450000e+00,5.4435803e-01
7.0500000e+00,5.4407379e-01
7.0550000e+00,5.4379340e-01
7.0600000e+00,5.4351685e-01
7.0650000e+00,5.4324414e-01
7.0700000e+00,5.4297527e-01
7.0750000e+00,5.4271024e-01
7.0800000e+00,5.4244905e-01
7.0850000e+00,5.4219171e-01
7.0900000e+00,5.4193821e-01
7.0950000e+00,5.4168854e-01
7.1000000e+00,5.4144272e-01
7.1050000e+00,5.4120074e-01
7.1100000e+00,5.4096260e-01
7.1150000e+00,5.4072831e-01
7.1200000e+00,5.4049785e-01
7.1250000e+00,5.4027124e-01
7.1300000e+00,5.4004847e-01
7.1350000e+00,5.3982954e-01
7.1400000e+00,5.3961445e-01
7.1450000e+00,5.3940320e-01
7.1500000e+00,5.3919579e-01
7.1550000e+00,5.3899223e-01
7.1600000e+00,5.3879251e-01
7.1650000e+00,5.3859662e-01
7.1700000e+00,5.3840458e-01
7.1750000e+00,5.3821638e-01
7.1800000e+00,5.3803203e-01
7.1850000e+00,5.3785151e-01
7.1900000e+00,5.3767483e-01
7.1950000e+00,5.3750200e-01
7.2000000e+00,5.3733300e-01
7.2050000e+00,5.3716785e-01
7.2100000e+00,5.3700653e-01
7.2150000e+00,5.3684906e-01
7.2200000e+00,5.3669543e-01
7.2250000e+00,5.3654563e-01
7.2300000e+00,5.3639968e-01
7.2350000e+00,5.3625756e-01
7.2400000e+00,5.3611929e-01
7.2450000e+00,5.3598486e-01
7.2500000e+00,5.3585426e-01
7.2550000e+00,5.3572750e-01
7.2600000e+00,5.3560459e-01
7.2650000e+00,5.3548551e-01
7.2700000e+00,5.3537027e-01
7.2750000e+00,5.3525886e-01
7.2800000e+00,5.3515130e-01
7.2850000e+00,5.3504757e-01
7.2900000e+00,5.3494768e-01
7.2950000e+00,5.3485163e-01
7.3000000e+00,5.3475941e-01
7.3050000e+00,5.3467104e-01
7.3100000e+00,5.3458649e-01
7.3150000e+00,5.3450579e-01
7.3200000e+00,5.3442892e-01
7.3250000e+00,5.3435589e-01
7.3300000e+00,5.3428669e-01
7.3350000e+00,5.3422132e-01
7.3400000e+00,5.3415979e-01
7.3450000e+00,5.3410210e-01
7.3500000e+00,5.3404824e-01
7.3550000e+00,5.3399821e-01
7.3600000e+00,5.3395202e-01
7.3650000e+00,5.3390966e-01
7.3700000e+00,5.3387113e-01
7.3750000e+00,5.3383644e-01
7.3800000e+00,5.3380557e-01
7.3850000e+00,5.3377854e-01
7.3900000e+00,5.3375534e-01
7.3950000e+00,5.3373597e-01
7.4000000e+00,5.3372043e-01
7.4050000e+00,5.3370872e-01
7.4100000e+00,5.3370084e-01
7.4150000e+00,5.3369679e-01
7.4200000e+00,5.3369656e-01
7.4250000e+00,5.3370017e-01
7.4300000e+00,5.3370760e-01
7.4350000e+00,5.3371886e-01
7.4400000e+00,5.3373395e-01
7.4450000e+00,5.3375286e-01
7.4500000e+00,5.3377560e-01
7.4550000e+00,5.3380217e-01
7.4600000e+00,5.3383256e-01
7.4650000e+00,5.3386677e-01
7.4700000e+00,5.3390481e-01
7.4750000e+00,5.3394667e-01
7.4800000e+00,5.3399235e-01
7.4850000e+00,5.3404186e-01
7.4900000e+00,5.3409518e-01
7.4950000e+00,5.3415233e-01
7.5000000e+00,5.3421330e-01
7.5050000e+00,5.3427809e-01
7.5100000e+00,5.3434669e-01
7.5150000e+00,5.3441912e-01
7.5200000e+00,5.3449536e-01
7.5250000e+00,5.3457542e-01
7.5300000e+00,5.3465930e-01
7.5350000e+00,5.3474700e-01
7.5400000e+00,5.3483851e-01
7.5450000e+00,5.3493383e-01
7.5500000e+00,5.3503297e-01
7.5550000e+00,5.3513592e-01
7.5600000e+00,5.3524269e-01
7.5650000e+00,5.3535326e-01
7.5700000e+00,5.3546765e-01
7.5750000e+00,5.3558585e-01
7.5800000e+00,5.3570786e-01
7.5850000e+00,5.3583368e-01
7.5900000e+00,5.3596331e-01
7.5950000e+00,5.3609674e-01
7.6000000e+00,5.3623399e-01
7.6050000e+00,5.3637503e-01
7.6100000e+00,5.3651989e-01
7.6150000e+00,5.3666855e-01
7.6200000e+00,5.3682101e-01
7.6250000e+00,5.3697728e-01
7.6300000e+00,5.3713735e-01
7.6350000e+00,5.3730122e-01
7.6400000e+00,5.3746889e-01
7.6450000e+00,5.3764036e-01
7.6500000e+00,5.3781563e-01
7.6550000e+00,5.3799470e-01
7.6600000e+00,5.3817756e-01
7.6650000e+00,5.3836422e-01
7.6700000e+00,5.3855468e-01
7.6750000e+00,5.3874894e-01
7.6800000e+00,5.3894698e-01
7.6850000e+00,5.3914882e-01
7.6900000e+00,5.3935445e-01
7.6950000e+00,5.3956387e-01
7.7000000e+00,5.3977709e-01
7.7050000e+00,5.3999409e-01
7.7100000e+00,5.4021488e-01
7.7150000e+00,5.4043945e-01
7.7200000e+00,5.4066782e-01
7.7250000e+00,5.4089997e-01
7.7300000e+00,5.4113590e-01
7.7350000e+00,5.4137562e-01
7.7400000e+00,5.4161911e-01
7.7450000e+00,5.4186639e-01
7.7500000e+00,5.4211745e-01
7.7550000e+00,5.4237229e-01
7.7600000e+00,5.4263091e-01
