x,lam0n(x)
3.8800000e+00,1.8527907e+01
3.8850000e+00,1.8535776e+01
3.8900000e+00,1.8543619e+01
3.8950000e+00,1.8551439e+01
3.9000000e+00,1.8559234e+01
3.9050000e+00,1.8567004e+01
3.9100000e+00,1.8574751e+01
3.9150000e+00,1.8582472e+01
3.9200000e+00,1.8590170e+01
3.9250000e+00,1.8597843e+01
3.9300000e+00,1.8605491e+01
3.9350000e+00,1.8613115e+01
3.9400000e+00,1.8620715e+01
3.9450000e+00,1.8628290e+01
3.9500000e+00,1.8635841e+01
3.9550000e+00,1.8643368e+01
3.9600000e+00,1.8650870e+01
3.9650000e+00,1.8658348e+01
3.9700000e+00,1.8665801e+01
3.9750000e+00,1.8673230e+01
3.9800000e+00,1.8680634e+01
3.9850000e+00,1.8688014e+01
3.9900000e+00,1.8695370e+01
3.9950000e+00,1.8702701e+01
4.0000000e+00,1.8710008e+01
4.0050000e+00,1.8717290e+01
4.0100000e+00,1.8724548e+01
4.0150000e+00,1.8731782e+01
4.0200000e+00,1.8738991e+01
4.0250000e+00,1.8746176e+01
4.0300000e+00,1.8753336e+01
4.0350000e+00,1.8760472e+01
4.0400000e+00,1.8767584e+01
4.0450000e+00,1.8774671e+01
4.0500000e+00,1.8781734e+01
4.0550000e+00,1.8788772e+01
4.0600000e+00,1.8795786e+01
4.0650000e+00,1.8802775e+01
4.0700000e+00,1.8809740e+01
4.0750000e+00,1.8816681e+01
4.0800000e+00,1.8823597e+01
4.0850000e+00,1.8830489e+01
4.0900000e+00,1.8837357e+01
4.0950000e+00,1.8844200e+01
4.1000000e+00,1.8851018e+01
4.1050000e+00,1.8857813e+01
4.1100000e+00,1.8864582e+01
4.1150000e+00,1.8871328e+01
4.1200000e+00,1.8878049e+01
4.1250000e+00,1.8884745e+01
4.1300000e+00,1.8891418e+01
4.1350000e+00,1.8898065e+01
4.1400000e+00,1.8904689e+01
4.1450000e+00,1.8911288e+01
4.1500000e+00,1.8917862e+01
4.1550000e+00,1.8924412e+01
4.1600000e+00,1.8930938e+01
4.1650000e+00,1.8937439e+01
4.1700000e+00,1.8943916e+01
4.1750000e+00,1.8950369e+01
4.1800000e+00,1.8956797e+01
4.1850000e+00,1.8963201e+01
4.1900000e+00,1.8969580e+01
4.1950000e+00,1.8975935e+01
4.2000000e+00,1.8982265e+01
4.2050000e+00,1.8988571e+01
4.2100000e+00,1.8994853e+01
4.2150000e+00,1.9001110e+01
4.2200000e+00,1.9007343e+01
4.2250000e+00,1.9013551e+01
4.2300000e+00,1.9019735e+01
4.2350000e+00,1.9025895e+01
4.2400000e+00,1.9032030e+01
4.2450000e+00,1.9038141e+01
4.2500000e+00,1.9044227e+01
4.2550000e+00,1.9050289e+01
4.2600000e+00,1.9056327e+01
4.2650000e+00,1.9062340e+01
4.2700000e+00,1.9068329e+01
4.2750000e+00,1.9074293e+01
4.2800000e+00,1.9080233e+01
4.2850000e+00,1.9086148e+01
4.2900000e+00,1.9092039e+01
4.2950000e+00,1.9097906e+01
4.3000000e+00,1.9103748e+01
4.3050000e+00,1.9109566e+01
4.3100000e+00,1.9115360e+01
4.3150000e+00,1.9121129e+01
4.3200000e+00,1.9126873e+01
4.3250000e+00,1.9132594e+01
4.3300000e+00,1.9138289e+01
4.3350000e+00,1.9143961e+01
4.3400000e+00,1.9149608e+01
4.3450000e+00,1.9155230e+01
4.3500000e+00,1.9160829e+01
4.3550000e+00,1.9166402e+01
4.3600000e+00,1.9171952e+01
4.3650000e+00,1.9177477e+01
4.3700000e+00,1.9182977e+01
4.3750000e+00,1.9188453e+01
4.3800000e+00,1.9193905e+01
4.3850000e+00,1.9199332e+01
4.3900000e+00,1.9204735e+01
4.3950000e+00,1.9210114e+01
4.4000000e+00,1.9215468e+01
4.4050000e+00,1.9220797e+01
4.4100000e+00,1.9226103e+01
4.4150000e+00,1.9231384e+01
4.4200000e+00,1.9236640e+01
4.4250000e+00,1.9241872e+01
4.4300000e+00,1.9247080e+01
4.4350000e+00,1.9252263e+01
4.4400000e+00,1.9257422e+01
4.4450000e+00,1.9262556e+01
4.4500000e+00,1.9267666e+01
4.4550000e+00,1.9272752e+01
4.4600000e+00,1.9277813e+01
4.4650000e+00,1.9282850e+01
4.4700000e+00,1.9287862e+01
4.4750000e+00,1.9292850e+01
4.4800000e+00,1.9297814e+01
4.4850000e+00,1.9302753e+01
4.4900000e+00,1.9307667e+01
4.4950000e+00,1.9312558e+01
4.5000000e+00,1.9317424e+01
4.5050000e+00,1.9322265e+01
4.5100000e+00,1.9327082e+01
4.5150000e+00,1.9331875e+01
4.5200000e+00,1.9336643e+01
4.5250000e+00,1.9341387e+01
4.5300000e+00,1.9346107e+01
4.5350000e+00,1.9350802e+01
4.5400000e+00,1.9355472e+01
4.5450000e+00,1.9360118e+01
4.5500000e+00,1.9364740e+01
4.5550000e+00,1.9369338e+01
4.5600000e+00,1.9373911e+01
4.5650000e+00,1.9378459e+01
4.5700000e+00,1.9382983e+01
4.5750000e+00,1.9387483e+01
4.5800000e+00,1.9391959e+01
4.5850000e+00,1.9396410e+01
4.5900000e+00,1.9400836e+01
4.5950000e+00,1.9405238e+01
4.6000000e+00,1.9409616e+01
4.6050000e+00,1.9413969e+01
4.6100000e+00,1.9418298e+01
4.6150000e+00,1.9422603e+01
4.6200000e+00,1.9426883e+01
4.6250000e+00,1.9431138e+01
4.6300000e+00,1.9435370e+01
4.6350000e+00,1.9439577e+01
4.6400000e+00,1.9443759e+01
4.6450000e+00,1.9447917e+01
4.6500000e+00,1.9452051e+01
4.6550000e+00,1.9456160e+01
4.6600000e+00,1.9460245e+01
4.6650000e+00,1.9464305e+01
4.6700000e+00,1.9468341e+01
4.6750000e+00,1.9472353e+01
4.6800000e+00,1.9476340e+01
4.6850000e+00,1.9480303e+01
4.6900000e+00,1.9484241e+01
4.6950000e+00,1.9488155e+01
4.7000000e+00,1.9492045e+01
4.7050000e+00,1.9495910e+01
4.7100000e+00,1.9499750e+01
4.7150000e+00,1.9503567e+01
4.7200000e+00,1.9507359e+01
4.7250000e+00,1.9511126e+01
4.7300000e+00,1.9514869e+01
4.7350000e+00,1.9518588e+01
4.7400000e+00,1.9522282e+01
4.7450000e+00,1.9525952e+01
4.7500000e+00,1.9529598e+01
4.7550000e+00,1.9533219e+01
4.7600000e+00,1.9536815e+01
4.7650000e+00,1.9540387e+01
4.7700000e+00,1.9543935e+01
4.7750000e+00,1.9547459e+01
4.7800000e+00,1.9550958e+01
4.7850000e+00,1.9554432e+01
4.7900000e+00,1.9557882e+01
4.7950000e+00,1.9561308e+01
4.8000000e+00,1.9564710e+01
4.8050000e+00,1.9568087e+01
4.8100000e+00,1.9571439e+01
4.8150000e+00,1.9574767e+01
4.8200000e+00,1.9578071e+01
4.8250000e+00,1.9581350e+01
4.8300000e+00,1.9584605e+01
4.8350000e+00,1.9587836e+01
4.8400000e+00,1.9591042e+01
4.8450000e+00,1.9594223e+01
4.8500000e+00,1.9597381e+01
4.8550000e+00,1.9600514e+01
4.8600000e+00,1.9603622e+01
4.8650000e+00,1.9606706e+01
4.8700000e+00,1.9609766e+01
4.8750000e+00,1.9612801e+01
4.8800000e+00,1.9615812e+01
4.8850000e+00,1.9618798e+01
4.8900000e+00,1.9621760e+01
4.8950000e+00,1.9624698e+01
4.9000000e+00,1.9627611e+01
4.9050000e+00,1.9630500e+01
4.9100000e+00,1.9633364e+01
4.9150000e+00,1.9636204e+01
4.9200000e+00,1.9639020e+01
4.9250000e+00,1.9641811e+01
4.9300000e+00,1.9644577e+01
4.9350000e+00,1.9647320e+01
4.9400000e+00,1.9650038e+01
4.9450000e+00,1.9652731e+01
4.9500000e+00,1.9655400e+01
4.9550000e+00,1.9658045e+01
4.9600000e+00,1.9660665e+01
4.9650000e+00,1.9663261e+01
4.9700000e+00,1.9665833e+01
4.9750000e+00,1.9668380e+01
4.9800000e+00,1.9670902e+01
4.9850000e+00,1.9673400e+01
4.9900000e+00,1.9675874e+01
4.9950000e+00,1.9678324e+01
5.0000000e+00,1.9680749e+01
5.0050000e+00,1.9683149e+01
5.0100000e+00,1.9685525e+01
5.0150000e+00,1.9687877e+01
5.0200000e+00,1.9690205e+01
5.0250000e+00,1.9692508e+01
5.0300000e+00,1.9694786e+01
5.0350000e+00,1.9697040e+01
5.0400000e+00,1.9699270e+01
5.0450000e+00,1.9701475e+01
5.0500000e+00,1.9703656e+01
5.0550000e+00,1.9705813e+01
5.0600000e+00,1.9707945e+01
5.0650000e+00,1.9710052e+01
5.0700000e+00,1.9712136e+01
5.0750000e+00,1.9714195e+01
5.0800000e+00,1.9716229e+01
5.0850000e+00,1.9718239e+01
5.0900000e+00,1.9720225e+01
5.0950000e+00,1.9722186e+01
5.1000000e+00,1.9724123e+01
5.1050000e+00,1.9726035e+01
5.1100000e+00,1.9727923e+01
5.1150000e+00,1.9729787e+01
5.1200000e+00,1.9731626e+01
5.1250000e+00,1.9733441e+01
5.1300000e+00,1.9735231e+01
5.1350000e+00,1.9736997e+01
5.1400000e+00,1.9738739e+01
5.1450000e+00,1.9740456e+01
5.1500000e+00,1.9742148e+01
5.1550000e+00,1.9743817e+01
5.1600000e+00,1.9745461e+01
5.1650000e+00,1.9747080e+01
5.1700000e+00,1.9748675e+01
5.1750000e+00,1.9750246e+01
5.1800000e+00,1.9751792e+01
5.1850000e+00,1.9753314e+01
5.1900000e+00,1.9754812e+01
5.1950000e+00,1.9756285e+01
5.2000000e+00,1.9757733e+01
5.2050000e+00,1.9759157e+01
5.2100000e+00,1.9760557e+01
5.2150000e+00,1.9761933e+01
5.2200000e+00,1.9763284e+01
5.2250000e+00,1.9764610e+01
5.2300000e+00,1.9765912e+01
5.2350000e+00,1.9767190e+01
5.2400000e+00,1.9768444e+01
5.2450000e+00,1.9769673e+01
5.2500000e+00,1.9770877e+01
5.2550000e+00,1.9772057e+01
5.2600000e+00,1.9773213e+01
5.2650000e+00,1.9774344e+01
5.2700000e+00,1.9775451e+01
5.2750000e+00,1.9776534e+01
5.2800000e+00,1.9777592e+01
5.2850000e+00,1.9778625e+01
5.2900000e+00,1.9779635e+01
5.2950000e+00,1.9780620e+01
5.3000000e+00,1.9781580e+01
5.3050000e+00,1.9782516e+01
5.3100000e+00,1.9783428e+01
5.3150000e+00,1.9784315e+01
5.3200000e+00,1.9785178e+01
5.3250000e+00,1.9786016e+01
5.3300000e+00,1.9786830e+01
5.3350000e+00,1.9787620e+01
5.3400000e+00,1.9788385e+01
5.3450000e+00,1.9789126e+01
5.3500000e+00,1.9789842e+01
5.3550000e+00,1.9790534e+01
5.3600000e+00,1.9791202e+01
5.3650000e+00,1.9791845e+01
5.3700000e+00,1.9792463e+01
5.3750000e+00,1.9793058e+01
5.3800000e+00,1.9793628e+01
5.3850000e+00,1.9794173e+01
5.3900000e+00,1.9794694e+01
5.3950000e+00,1.9795191e+01
5.4000000e+00,1.9795663e+01
5.4050000e+00,1.9796111e+01
5.4100000e+00,1.9796535e+01
5.4150000e+00,1.9796934e+01
5.4200000e+00,1.9797308e+01
5.4250000e+00,1.9797658e+01
5.4300000e+00,1.9797984e+01
5.4350000e+00,1.9798286e+01
5.4400000e+00,1.9798563e+01
5.4450000e+00,1.9798815e+01
5.4500000e+00,1.9799043e+01
5.4550000e+00,1.9799247e+01
5.4600000e+00,1.9799427e+01
5.4650000e+00,1.9799582e+01
5.4700000e+00,1.9799712e+01
5.4750000e+00,1.9799818e+01
5.4800000e+00,1.9799900e+01
5.4850000e+00,1.9799957e+01
5.4900000e+00,1.9799990e+01
5.4950000e+00,1.9799999e+01
5.5000000e+00,1.9799983e+01
5.5050000e+00,1.9799942e+01
5.5100000e+00,1.9799878e+01
5.5150000e+00,1.9799789e+01
5.5200000e+00,1.9799675e+01
5.5250000e+00,1.9799537e+01
5.5300000e+00,1.9799375e+01
5.5350000e+00,1.9799188e+01
5.5400000e+00,1.9798977e+01
5.5450000e+00,1.9798741e+01
5.5500000e+00,1.9798481e+01
5.5550000e+00,1.9798197e+01
5.5600000e+00,1.9797888e+01
5.5650000e+00,1.9797555e+01
5.5700000e+00,1.9797197e+01
5.5750000e+00,1.9796815e+01
5.5800000e+00,1.9796409e+01
5.5850000e+00,1.9795978e+01
5.5900000e+00,1.9795522e+01
5.5950000e+00,1.9795043e+01
5.6000000e+00,1.9794539e+01
5.6050000e+00,1.9794010e+01
5.6100000e+00,1.9793457e+01
5.6150000e+00,1.9792880e+01
5.6200000e+00,1.9792278e+01
5.6250000e+00,1.9791652e+01
5.6300000e+00,1.9791002e+01
5.6350000e+00,1.9790327e+01
5.6400000e+00,1.9789627e+01
5.6450000e+00,1.9788904e+01
5.6500000e+00,1.9788155e+01
5.6550000e+00,1.9787383e+01
5.6600000e+00,1.9786586e+01
5.6650000e+00,1.9785764e+01
5.6700000e+00,1.9784919e+01
5.6750000e+00,1.9784048e+01
5.6800000e+00,1.9783154e+01
5.6850000e+00,1.9782235e+01
5.6900000e+00,1.9781291e+01
5.6950000e+00,1.9780323e+01
5.7000000e+00,1.9779331e+01
5.7050000e+00,1.9778314e+01
5.7100000e+00,1.9777273e+01
5.7150000e+00,1.9776208e+01
5.7200000e+00,1.9775118e+01
5.7250000e+00,1.9774004e+01
5.7300000e+00,1.9772865e+01
5.7350000e+00,1.9771702e+01
5.7400000e+00,1.9770514e+01
5.7450000e+00,1.9769302e+01
5.7500000e+00,1.9768066e+01
5.7550000e+00,1.9766805e+01
5.7600000e+00,1.9765520e+01
5.7650000e+00,1.9764210e+01
5.7700000e+00,1.9762876e+01
5.7750000e+00,1.9761518e+01
5.7800000e+00,1.9760135e+01
5.7850000e+00,1.9758728e+01
5.7900000e+00,1.9757296e+01
5.7950000e+00,1.9755840e+01
5.8000000e+00,1.9754360e+01
5.8050000e+00,1.9752855e+01
5.8100000e+00,1.9751326e+01
5.8150000e+00,1.9749772e+01
5.8200000e+00,1.9748194e+01
5.8250000e+00,1.9746591e+01
5.8300000e+00,1.9744964e+01
5.8350000e+00,1.9743313e+01
5.8400000e+00,1.9741637e+01
5.8450000e+00,1.9739937e+01
5.8500000e+00,1.9738213e+01
5.8550000e+00,1.9736464e+01
5.8600000e+00,1.9734690e+01
5.8650000e+00,1.9732893e+01
5.8700000e+00,1.9731070e+01
5.8750000e+00,1.9729224e+01
5.8800000e+00,1.9727353e+01
5.8850000e+00,1.9725457e+01
5.8900000e+00,1.9723538e+01
5.8950000e+00,1.9721593e+01
5.9000000e+00,1.9719625e+01
5.9050000e+00,1.9717632e+01
5.9100000e+00,1.9715614e+01
5.9150000e+00,1.9713572e+01
5.9200000e+00,1.9711506e+01
5.9250000e+00,1.9709415e+01
5.9300000e+00,1.9707300e+01
5.9350000e+00,1.9705161e+01
5.9400000e+00,1.9702997e+01
5.9450000e+00,1.9700809e+01
5.9500000e+00,1.9698596e+01
5.9550000e+00,1.9696359e+01
5.9600000e+00,1.9694097e+01
5.9650000e+00,1.9691811e+01
5.9700000e+00,1.9689501e+01
5.9750000e+00,1.9687166e+01
5.9800000e+00,1.9684807e+01
5.9850000e+00,1.9682423e+01
5.9900000e+00,1.9680015e+01
5.9950000e+00,1.9677583e+01
6.0000000e+00,1.9675126e+01
6.0050000e+00,1.9672645e+01
6.0100000e+00,1.9670139e+01
6.0150000e+00,1.9667609e+01
6.0200000e+00,1.9665055e+01
6.0250000e+00,1.9662476e+01
6.0300000e+00,1.9659873e+01
6.0350000e+00,1.9657245e+01
6.0400000e+00,1.9654593e+01
6.0450000e+00,1.9651916e+01
6.0500000e+00,1.9649215e+01
6.0550000e+00,1.9646490e+01
6.0600000e+00,1.9643740e+01
6.0650000e+00,1.9640966e+01
6.0700000e+00,1.9638168e+01
6.0750000e+00,1.9635345e+01
6.0800000e+00,1.9632497e+01
6.0850000e+00,1.9629626e+01
6.0900000e+00,1.9626729e+01
6.0950000e+00,1.9623809e+01
6.1000000e+00,1.9620864e+01
6.1050000e+00,1.9617894e+01
6.1100000e+00,1.9614901e+01
6.1150000e+00,1.9611882e+01
6.1200000e+00,1.9608840e+01
6.1250000e+00,1.9605773e+01
6.1300000e+00,1.9602681e+01
6.1350000e+00,1.9599565e+01
6.1400000e+00,1.9596425e+01
6.1450000e+00,1.9593261e+01
6.1500000e+00,1.9590071e+01
6.1550000e+00,1.9586858e+01
6.1600000e+00,1.9583620e+01
6.1650000e+00,1.9580358e+01
6.1700000e+00,1.9577071e+01
6.1750000e+00,1.9573760e+01
6.1800000e+00,1.9570424e+01
6.1850000e+00,1.9567064e+01
6.1900000e+00,1.9563680e+01
6.1950000e+00,1.9560271e+01
6.2000000e+00,1.9556838e+01
6.2050000e+00,1.9553380e+01
6.2100000e+00,1.9549898e+01
6.2150000e+00,1.9546392e+01
6.2200000e+00,1.9542861e+01
6.2250000e+00,1.9539306e+01
6.2300000e+00,1.9535726e+01
6.2350000e+00,1.9532122e+01
6.2400000e+00,1.9528494e+01
6.2450000e+00,1.9524841e+01
6.2500000e+00,1.9521164e+01
6.2550000e+00,1.9517462e+01
6.2600000e+00,1.9513736e+01
6.2650000e+00,1.9509985e+01
6.2700000e+00,1.9506211e+01
6.2750000e+00,1.9502411e+01
6.2800000e+00,1.9498588e+01
6.2850000e+00,1.9494739e+01
6.2900000e+00,1.9490867e+01
6.2950000e+00,1.9486970e+01
6.3000000e+00,1.9483049e+01
6.3050000e+00,1.9479103e+01
6.3100000e+00,1.9475133e+01
6.3150000e+00,1.9471138e+01
6.3200000e+00,1.9467119e+01
6.3250000e+00,1.9463076e+01
6.3300000e+00,1.9459008e+01
6.3350000e+00,1.9454916e+01
6.3400000e+00,1.9450799e+01
6.3450000e+00,1.9446658e+01
6.3500000e+00,1.9442492e+01
6.3550000e+00,1.9438303e+01
6.3600000e+00,1.9434088e+01
6.3650000e+00,1.9429850e+01
6.3700000e+00,1.9425587e+01
6.3750000e+00,1.9421299e+01
6.3800000e+00,1.9416987e+01
6.3850000e+00,1.9412651e+01
6.3900000e+00,1.9408290e+01
6.3950000e+00,1.9403905e+01
6.4000000e+00,1.9399495e+01
6.4050000e+00,1.9395061e+01
6.4100000e+00,1.9390603e+01
6.4150000e+00,1.9386120e+01
6.4200000e+00,1.9381613e+01
6.4250000e+00,1.9377082e+01
6.4300000e+00,1.9372526e+01
6.4350000e+00,1.9367945e+01
6.4400000e+00,1.9363340e+01
6.4450000e+00,1.9358711e+01
6.4500000e+00,1.9354058e+01
6.4550000e+00,1.9349379e+01
6.4600000e+00,1.9344677e+01
6.4650000e+00,1.9339950e+01
6.4700000e+00,1.9335199e+01
6.4750000e+00,1.9330423e+01
6.4800000e+00,1.9325623e+01
6.4850000e+00,1.9320799e+01
6.4900000e+00,1.9315950e+01
6.4950000e+00,1.9311076e+01
6.5000000e+00,1.9306179e+01
6.5050000e+00,1.9301257e+01
6.5100000e+00,1.9296310e+01
6.5150000e+00,1.9291339e+01
6.5200000e+00,1.9286344e+01
6.5250000e+00,1.9281324e+01
6.5300000e+00,1.9276280e+01
6.5350000e+00,1.9271211e+01
6.5400000e+00,1.9266118e+01
6.5450000e+00,1.9261001e+01
6.5500000e+00,1.9255859e+01
6.5550000e+00,1.9250693e+01
6.5600000e+00,1.9245502e+01
6.5650000e+00,1.9240287e+01
6.5700000e+00,1.9235048e+01
6.5750000e+00,1.9229784e+01
6.5800000e+00,1.9224495e+01
6.5850000e+00,1.9219183e+01
6.5900000e+00,1.9213846e+01
6.5950000e+00,1.9208484e+01
6.6000000e+00,1.9203098e+01
6.6050000e+00,1.9197688e+01
6.6100000e+00,1.9192253e+01
6.6150000e+00,1.9186794e+01
6.6200000e+00,1.9181311e+01
6.6250000e+00,1.9175803e+01
6.6300000e+00,1.9170270e+01
6.6350000e+00,1.9164713e+01
6.6400000e+00,1.9159132e+01
6.6450000e+00,1.9153527e+01
6.6500000e+00,1.9147897e+01
6.6550000e+00,1.9142242e+01
6.6600000e+00,1.9136564e+01
6.6650000e+00,1.9130860e+01
6.6700000e+00,1.9125133e+01
6.6750000e+00,1.9119381e+01
6.6800000e+00,1.9113604e+01
6.6850000e+00,1.9107803e+01
6.6900000e+00,1.9101978e+01
6.6950000e+00,1.9096128e+01
6.7000000e+00,1.9090254e+01
6.7050000e+00,1.9084356e+01
6.7100000e+00,1.9078433e+01
6.7150000e+00,1.9072486e+01
6.7200000e+00,1.9066514e+01
6.7250000e+00,1.9060518e+01
6.7300000e+00,1.9054497e+01
6.7350000e+00,1.9048452e+01
6.7400000e+00,1.9042383e+01
6.7450000e+00,1.9036289e+01
6.7500000e+00,1.9030171e+01
6.7550000e+00,1.9024028e+01
6.7600000e+00,1.9017861e+01
6.7650000e+00,1.9011670e+01
6.7700000e+00,1.9005454e+01
6.7750000e+00,1.8999214e+01
6.7800000e+00,1.8992949e+01
6.7850000e+00,1.8986660e+01
6.7900000e+00,1.8980347e+01
6.7950000e+00,1.8974009e+01
6.8000000e+00,1.8967647e+01
6.8050000e+00,1.8961260e+01
6.8100000e+00,1.8954849e+01
6.8150000e+00,1.8948413e+01
6.8200000e+00,1.8941953e+01
6.8250000e+00,1.8935469e+01
6.8300000e+00,1.8928960e+01
6.8350000e+00,1.8922427e+01
6.8400000e+00,1.8915870e+01
6.8450000e+00,1.8909288e+01
6.8500000e+00,1.8902681e+01
6.8550000e+00,1.8896051e+01
6.8600000e+00,1.8889395e+01
6.8650000e+00,1.8882716e+01
6.8700000e+00,1.8876012e+01
6.8750000e+00,1.8869283e+01
6.8800000e+00,1.8862531e+01
6.8850000e+00,1.8855753e+01
6.8900000e+00,1.8848952e+01
6.8950000e+00,1.8842126e+01
6.9000000e+00,1.8835275e+01
6.9050000e+00,1.8828400e+01
6.9100000e+00,1.8821501e+01
6.9150000e+00,1.8814578e+01
6.9200000e+00,1.8807629e+01
6.9250000e+00,1.8800657e+01
6.9300000e+00,1.8793660e+01
6.9350000e+00,1.8786639e+01
6.9400000e+00,1.8779593e+01
6.9450000e+00,1.8772523e+01
6.9500000e+00,1.8765428e+01
6.9550000e+00,1.8758309e+01
6.9600000e+00,1.8751166e+01
6.9650000e+00,1.8743998e+01
6.9700000e+00,1.8736806e+01
6.9750000e+00,1.8729589e+01
6.9800000e+00,1.8722348e+01
6.9850000e+00,1.8715083e+01
6.9900000e+00,1.8707793e+01
6.9950000e+00,1.8700479e+01
7.0000000e+00,1.8693140e+01
7.0050000e+00,1.8685777e+01
7.0100000e+00,1.8678390e+01
7.0150000e+00,1.8670978e+01
7.0200000e+00,1.8663542e+01
7.0250000e+00,1.8656081e+01
7.0300000e+00,1.8648596e+01
7.0350000e+00,1.8641087e+01
7.0400000e+00,1.8633553e+01
7.0450000e+00,1.8625994e+01
7.0500000e+00,1.8618412e+01
7.0550000e+00,1.8610804e+01
7.0600000e+00,1.8603173e+01
7.0650000e+00,1.8595517e+01
7.0700000e+00,1.8587837e+01
7.0750000e+00,1.8580132e+01
7.0800000e+00,1.8572403e+01
7.0850000e+00,1.8564649e+01
7.0900000e+00,1.8556871e+01
7.0950000e+00,1.8549069e+01
7.1000000e+00,1.8541242e+01
7.1050000e+00,1.8533391e+01
7.1100000e+00,1.8525515e+01
7.1150000e+00,1.8517615e+01
7.1200000e+00,1.8509691e+01
7.1250000e+00,1.8501742e+01
7.1300000e+00,1.8493768e+01
7.1350000e+00,1.8485771e+01
7.1400000e+00,1.8477749e+01
7.1450000e+00,1.8469702e+01
7.1500000e+00,1.8461631e+01
7.1550000e+00,1.8453536e+01
7.1600000e+00,1.8445416e+01
7.1650000e+00,1.8437272e+01
7.1700000e+00,1.8429104e+01
7.1750000e+00,1.8420911e+01
7.1800000e+00,1.8412693e+01
7.1850000e+00,1.8404451e+01
7.1900000e+00,1.8396185e+01
7.1950000e+00,1.8387895e+01
7.2000000e+00,1.8379580e+01
7.2050000e+00,1.8371240e+01
7.2100000e+00,1.8362876e+01
7.2150000e+00,1.8354488e+01
7.2200000e+00,1.8346076e+01
7.2250000e+00,1.8337639e+01
7.2300000e+00,1.8329177e+01
7.2350000e+00,1.8320691e+01
7.2400000e+00,1.8312181e+01
7.2450000e+00,1.8303646e+01
7.2500000e+00,1.8295087e+01
7.2550000e+00,1.8286504e+01
7.2600000e+00,1.8277896e+01
7.2650000e+00,1.8269263e+01
7.2700000e+00,1.8260607e+01
7.2750000e+00,1.8251926e+01
7.2800000e+00,1.8243220e+01
7.2850000e+00,1.8234490e+01
7.2900000e+00,1.8225736e+01
7.2950000e+00,1.8216957e+01
7.3000000e+00,1.8208154e+01
7.3050000e+00,1.8199326e+01
7.3100000e+00,1.8190474e+01
7.3150000e+00,1.8181598e+01
7.3200000e+00,1.8172697e+01
7.3250000e+00,1.8163772e+01
7.3300000e+00,1.8154822e+01
7.3350000e+00,1.8145848e+01
7.3400000e+00,1.8136850e+01
7.3450000e+00,1.8127827e+01
7.3500000e+00,1.8118780e+01
7.3550000e+00,1.8109708e+01
7.3600000e+00,1.8100612e+01
7.3650000e+00,1.8091491e+01
7.3700000e+00,1.8082346e+01
7.3750000e+00,1.8073177e+01
7.3800000e+00,1.8063983e+01
7.3850000e+00,1.8054765e+01
7.3900000e+00,1.8045523e+01
7.3950000e+00,1.8036256e+01
7.4000000e+00,1.8026964e+01
7.4050000e+00,1.8017649e+01
7.4100000e+00,1.8008308e+01
7.4150000e+00,1.7998944e+01
7.4200000e+00,1.7989555e+01
7.4250000e+00,1.7980141e+01
7.4300000e+00,1.7970704e+01
7.4350000e+00,1.7961241e+01
7.4400000e+00,1.7951755e+01
7.4450000e+00,1.7942244e+01
7.4500000e+00,1.7932708e+01
7.4550000e+00,1.7923148e+01
7.4600000e+00,1.7913564e+01
7.4650000e+00,1.7903956e+01
7.4700000e+00,1.7894322e+01
7.4750000e+00,1.7884665e+01
7.4800000e+00,1.7874983e+01
7.4850000e+00,1.7865277e+01
7.4900000e+00,1.7855546e+01
7.4950000e+00,1.7845791e+01
7.5000000e+00,1.7836011e+01
7.5050000e+00,1.7826207e+01
7.5100000e+00,1.7816379e+01
7.5150000e+00,1.7806526e+01
7.5200000e+00,1.7796649e+01
7.5250000e+00,1.7786747e+01
7.5300000e+00,1.7776821e+01
7.5350000e+00,1.7766871e+01
7.5400000e+00,1.7756896e+01
7.5450000e+00,1.7746897e+01
7.5500000e+00,1.7736873e+01
7.5550000e+00,1.7726825e+01
7.5600000e+00,1.7716753e+01
7.5650000e+00,1.7706656e+01
7.5700000e+00,1.7696535e+01
7.5750000e+00,1.7686389e+01
7.5800000e+00,1.7676219e+01
7.5850000e+00,1.7666025e+01
7.5900000e+00,1.7655806e+01
7.5950000e+00,1.7645562e+01
7.6000000e+00,1.7635295e+01
7.6050000e+00,1.7625002e+01
7.6100000e+00,1.7614686e+01
7.6150000e+00,1.7604345e+01
7.6200000e+00,1.7593980e+01
7.6250000e+00,1.7583590e+01
7.6300000e+00,1.7573176e+01
7.6350000e+00,1.7562737e+01
7.6400000e+00,1.7552274e+01
7.6450000e+00,1.7541787e+01
7.6500000e+00,1.7531275e+01
7.6550000e+00,1.7520739e+01
7.6600000e+00,1.7510178e+01
7.6650000e+00,1.7499593e+01
7.6700000e+00,1.7488984e+01
7.6750000e+00,1.7478350e+01
7.6800000e+00,1.7467691e+01
7.6850000e+00,1.7457009e+01
7.6900000e+00,1.7446302e+01
7.6950000e+00,1.7435570e+01
7.7000000e+00,1.7424814e+01
7.7050000e+00,1.7414034e+01
7.7100000e+00,1.7403229e+01
7.7150000e+00,1.7392400e+01
7.7200000e+00,1.7381547e+01
7.7250000e+00,1.7370669e+01
7.7300000e+00,1.7359766e+01
7.7350000e+00,1.7348839e+01
7.7400000e+00,1.7337888e+01
7.7450000e+00,1.7326913e+01
7.7500000e+00,1.7315913e+01
7.7550000e+00,1.7304888e+01
7.7600000e+00,1.7293840e+01
